review_id,tanggal,username,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
CD000595,2025-07-10,irmiansyahia,"Harga terjangkau, pengiriman cepat, bahan lembut, warna cukup pekat, bahan tebal meski warna putih masih tetep kelihatan kaos dalemnya yg kupikir bakal ga keliatan kaos dalemnya.",harga jangkau kirim cepat bahan lembut warna pekat bahan tebal warna putih tetep kaos dalem pikir liat kaos dalem,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"5. Bambu Putih,L",https://down-id.img.susercontent.com/file/id-11134103-7ra0n-mc0k8rmwtmq95e; https://down-id.img.susercontent.com/file/id-11134103-7ra0r-mc0k8rn6t8dd8c; https://down-id.img.susercontent.com/file/id-11134103-7ra0i-mc0k8rngsu6jdc; https://down-id.img.susercontent.com/file/id-11134103-7ra0i-mc0k8rlsv97594; https://down-id.img.susercontent.com/file/id-11134103-7ra0s-mc0k8rm2uukcb5,CD000595.jpg,5,Positive,1
CD000596,2025-02-19,,"Alhamdulillah paket telah sampai dengan selamat pengemasan rapi dan aman dobel plastik bahan nyaman di pakai dan adem warna sangat bagus mirip dengan foto 
cocok untuk yang aktifitas padat walaupun berkeringat tapi tidak menyebabkan bau 
Terima kasih seller Shopee ekspedisi dan abang kurir",alhamdulillah paket selamat emas rapi aman dobel plastik bahan nyaman pakai adem warna bagus foto cocok aktifitas padat keringat sebab bau terima kasih seller shopee ekspedisi abang kurir,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"14. Bambu RoyalDenim,M",https://down-id.img.susercontent.com/file/id-11134103-7rbk4-m6fbxzw1db1w0a; https://down-id.img.susercontent.com/file/id-11134103-7rbk0-m6fbxzw1epmce1; https://down-id.img.susercontent.com/file/id-11134103-7rbk3-m6fbxzw1g46s8c,CD000596.jpg,5,Positive,1
CD000597,2025-03-08,,"Cocok juga buat clean outfit atau mau layering


jaya terus Manly terus berinovasi, berimprovisasi ya untuk menghasilkan produk-produk yang terbaik, terbagus dan ternyaman. Keep upgrade your Services, Products and Responsibility to be the better clothes production 🙏
don't forget to ask customers suggestions, critics to keep evaluate this company",cocok clean outfit layering jaya manly inovasi improvisasi hasil produkproduk baik bagus nyaman keep upgrade your services products and responsibility the better clothes production dont forget ask customers suggestions critics keep evaluate this company,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"9.Bambu KHAKY,S",https://down-id.img.susercontent.com/file/id-11134103-7rbk1-m73e119ubc1350; https://down-id.img.susercontent.com/file/id-11134103-7rbk2-m73e119ucqljfa; https://down-id.img.susercontent.com/file/id-11134103-7rbka-m73e119ue55zdd; https://down-id.img.susercontent.com/file/id-11134103-7rbk8-m73e119ufjqf18,CD000597.jpg,5,Positive,1
CD000598,2024-06-10,kanthie_cantiq,"KAOSNYA BETUL2 NYAMAN, DINGIN, MENYERAP KERINGAT DAN PAS DIPAKAI. Maaf caps lock jebol karena memang kaosnya berkualitas dan harganya murah. Beli di toko lain, ukuran XL di badan plus size aku, tetap sempit dan panas meski sudah dicuci.

Kaos ini pertama datang dari kurir, langsung aku coba pakai. Adeeem! 

Pengen beli lagi warna yang lain. Warna2 gonjreng.",kaos nyaman dingin serap keringat pas pakai maaf caps lock jebol kaos kualitas harga murah beli toko ukur badan plus size sempit panas cuci kaos kurir langsung coba pakai adeeem ken beli warna warna gonjreng,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"2.Bambu Dongker,XL",https://down-id.img.susercontent.com/file/id-11134103-7r98o-lwcr6v3ahcnv68,CD000598.jpg,5,Positive,1
CD000600,2025-05-12,niarstn,"Wajar sih banyak yang checkout. Memang produknya sebagus ini. Coba cek satu dulu untuk lihat bahannya, ternyata beneran bagus poolll 🤩 Suami saya suka. Next mau beli lagi🥰. Ini baju katun bambu pertama suami saya dengan harga yang sangat terjangkau. sukses terus untuk tokonya 🤲",wajar sih checkout produk bagus coba cek lihat bahan beneran bagus poolll suami suka next beli baju katun bambu suami harga jangkau sukses toko,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"4. Bambu H.Botol,L",https://down-id.img.susercontent.com/file/id-11134103-7rbkb-m9o3kwb938d95d; https://down-id.img.susercontent.com/file/id-11134103-7rbk7-m9o3kwb9iomr28,CD000600.jpg,5,Positive,1
CD000602,2024-10-12,,Enakeun banget kaosnya adem nyaman juga tidak mengecil atau membesar. Di pake buat sehari2 atau tidur apalagi enakeun!!! Okeh,enakeun banget kaos adem nyaman kecil besar pake hari tidur enakeun okeh,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"7. Bambu Mustard,L",https://down-id.img.susercontent.com/file/id-11134103-7rask-m19a6pwycq44b3,CD000602.jpg,5,Positive,1
CD000605,2024-09-19,harisusanto995,"Akirnya ketemu dg produk yg diinginkan, bahan tebal lembut halus jahitan rapi pas di badan. InsyaAllah next order lagi warna lain. Thank seller, thank kurir  ⭐⭐⭐⭐⭐ untuk kalian",akirnya ketemu produk bahan tebal lembut halus jahit rapi pas badan insyaallah next order warna thank seller thank kurir,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"1. Bambu Hitam,L",https://down-id.img.susercontent.com/file/id-11134103-7r991-m0cjc6xlk2e8e9,CD000605.jpg,5,Positive,1
CD000606,2024-01-04,,"tolong ada variasi warna lain dong, spt yg soft warna warni...thx",tolong variasi warna spt soft warna warnithx,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"5. Bambu Putih,XL",https://down-id.img.susercontent.com/file/id-11134103-7r98q-lq2oaolyo4aad1,CD000606.jpg,5,Positive,1
CD000607,2024-09-03,bramjunaaa,"Terimakasih barang sudah sampai, order kesekian kalinya karena pas banget di badan dan nyerap keringat, kaos aku dan suami semua beli disini, semoga awet",terimakasih barang order sekian kali pas banget badan nyerap keringat kaos suami beli moga awet,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,,https://down-id.img.susercontent.com/file/id-11134103-7r991-lzq0wty9m4m387; https://down-id.img.susercontent.com/file/id-11134103-7r98y-lzq0wty9nj6j3a; https://down-id.img.susercontent.com/file/id-11134103-7r98w-lzq0wty9oxqz1d; https://down-id.img.susercontent.com/file/id-11134103-7r98y-lzq0wty9qcbf67; https://down-id.img.susercontent.com/file/id-11134103-7r98w-lzq0wty9rqvv5e,CD000607.jpg,5,Positive,1
CD000609,2025-04-17,mkgeneralstore,"Paket diterima dalam keadaan baik dan aman. Kualitas kuas bagus, adem dipake dan halus dan tebal bahannya. Harga murah. Terbaik banget siy. Semoga kualitas sesuai harga. Pengemasan dan pengiriman tepat waktu.",paket terima aman kualitas kuas bagus adem dipake halus tebal bahan harga murah baik banget siy moga kualitas sesuai harga emas kirim,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"5. Bambu Putih,XXL",https://down-id.img.susercontent.com/file/id-11134103-7rbk5-m8oebpx9jjvif4,CD000609.jpg,5,Positive,1
CD000610,2024-02-08,,"Beli untuk yang kedua kalinya. Suka sama katun bambu karena sudah nge test sendiri dipakai 3 hari tanpa dicuci kaosnya tidak bau apek, tidak bau penguk, tidak bau keringat. Memang sebagus itu kaosnya. Joss tenan✌️👍",beli kali suka katun bambu nge test pakai cuci kaos bau apek bau kuk bau keringat bagus kaos joss tenan,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"2.Bambu Dongker,M",https://down-id.img.susercontent.com/file/id-11134103-7r98r-lrgradjb290nf6; https://down-id.img.susercontent.com/file/id-11134103-7r98x-lrgradjb3nl3ea,CD000610.jpg,5,Positive,1
CD000611,2024-10-28,,"Lebih tebal dan lebih dingin juga lebih lentur drpada yg combed 30. 
Krena lentur jadi gampang rapi juga.
Terimakasih ya .
Utk BB 50 kg, saran ambil Uk. L",tebal dingin lentur drpada combed krena lentur gampang rapi terimakasih utk saran ambil,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"11. Bambu Dusty Pink,M",https://down-id.img.susercontent.com/file/id-11134103-7ras9-m1wk8xgqd4rg08; https://down-id.img.susercontent.com/file/id-11134103-7rasj-m1wk8xgqejbw81; https://down-id.img.susercontent.com/file/id-11134103-7rasa-m1wk8xgqfxwc29,CD000611.jpg,5,Positive,1
CD000612,2025-03-07,,"Maaf baru sempet kasih nilai. Barang sampai sesuai pesanan, tdk ada cacat fisik/rusak/bolong, ukuran pas, pengiriman lumayan cepat, bahan ga kaya kaos murahan, oke lah pokoknya",maaf sempet kasih nilai barang sesuai pesan tdk cacat fisikrusakbolong ukur pas kirim lumayan cepat bahan kaya kaos murah oke pokok,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"5. Bambu Putih,L",https://down-id.img.susercontent.com/file/id-11134103-7rbk7-m71w3c6g52751c; https://down-id.img.susercontent.com/file/id-11134103-7rbk8-m71w3c6g6grlb3; https://down-id.img.susercontent.com/file/id-11134103-7rbkb-m71w3c6g7vc19e; https://down-id.img.susercontent.com/file/id-11134103-7rbka-m71w3c6g99wh6d; https://down-id.img.susercontent.com/file/id-11134103-7rbke-m71w3c6gaogxb6,CD000612.jpg,5,Positive,1
CD000614,2025-06-26,,"Pembelian ke 4 , sekali beli langsung 3pcs total sudah 12pcs cocok karena harga relatif murah enak dipakai lembut adem kl malam ga dingin tinggi 168cm BB 68kg pas pake uk L",beli beli langsung pcs total pcs cocok harga relatif murah enak pakai lembut adem malam dingin pas pake,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"13. Bambu SageGreen,L",https://down-id.img.susercontent.com/file/id-11134103-7ra0u-mbgmphposxc6da; https://down-id.img.susercontent.com/file/id-11134103-7ra0n-mbgmphpp5kfh6f; https://down-id.img.susercontent.com/file/id-11134103-7ra0n-mbgmphposx93ec; https://down-id.img.susercontent.com/file/id-11134103-7ra0l-mbgmphposx3n9e,CD000614.jpg,5,Positive,1
CD000615,2024-12-14,jackbas,Kaosnya bagus enak dipakai tidak gerah.,kaos bagus enak pakai gerah,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"8. Bambu Abu Tua,XL",https://down-id.img.susercontent.com/file/id-11134103-7rasb-m3rth6b2z9cf83,CD000615.jpg,5,Positive,1
CD000616,2024-11-21,,"Fittingnya sangat pas dibadan saya dg tb:174 bb:58,
Yang saya seneng ukuran panjangnya lebih panjang dari cutting produk2 lain. Jadi tidak cingkrang.
Thx manly sukses selalu",fittingnya pas bad neng ukur panjang cutting produk cingkrang thx manly sukses,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"12. Bambu Dusty Gren,L",https://down-id.img.susercontent.com/file/id-11134103-7rasm-m2v0lsj43aq997; https://down-id.img.susercontent.com/file/id-11134103-7rasc-m2v0lsj44pap84,CD000616.jpg,5,Positive,1
CD000617,2025-03-13,,"Lembut ENYOY banget ges suer deh. Bahannya tuh halus juga ga ada jahitan yg keluar.

Saran saya sebelum pilih ukuran ukur Lingkar Dada dulu soalnya kalo pakai ukuran yg tepat rasanya lebih enak 👍

Pokoknya cutting nya rapih ✅
Bahannya ENYOY ✅
HARGANYA MURAH ✅
Pilihan warna banyak ✅
Sellernya ramah + goyang terus 😂 ✅",lembut enyoy banget ges suer deh bahan tuh halus jahit saran pilih ukur ukur lingkar dada kalo pakai ukur enak pokok cutting nya rapih bahan enyoy harga murah pilih warna sellernya ramah goyang,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"9.Bambu KHAKY,L",https://down-id.img.susercontent.com/file/id-11134103-7rbk8-m7admvx1xhhg34; https://down-id.img.susercontent.com/file/id-11134103-7rbk0-m7admvx1yw1wb6,CD000617.jpg,5,Positive,1
CD000620,2025-07-13,dnistwn_,"Sumpah, baru kali ini nemu kaos polos yang bener-bener “polos” tapi berkelas! 💯
Bahannya adem banget, dipakai jalan nyaman, dipakai nongkrong auto ganteng, dipakai tidur aja kayak model tidur 🤣. Jahitannya rapi, bahannya dingin ngalahin AC kamar gue, warnanya juga solid. ⭐⭐⭐⭐⭐

Udah follow IG & Shopee @manlycloth.co dong pastinya, karena baju sebagus ini tuh sayang banget kalau gak di-support! Semoga bisa dapet giveaway-nya, biar koleksi kaos kece gue makin banyak 😎🙏🏻. Pengirimannya juga cepet!

Pokoknya #ManlyclothTheBest lah, fix jadi langganan gue! 🔥🔥🔥",sumpah kali nemu kaos polos benerbener polos kelas bahan adem banget pakai jalan nyaman pakai nongkrong auto ganteng pakai tidur aja kayak model tidur jahit rapi bahan dingin ngalahin kamar gue warna solid udah follow shopee pasti baju bagus tuh sayang banget gak disupport moga dapet giveawaynya biar koleksi kaos kece gue kirim cepet pokok fix langgan gue,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"3. Bambu Maroon,S",https://down-id.img.susercontent.com/file/id-11134103-7ra0k-mc32ebfnyszd3a; https://down-id.img.susercontent.com/file/id-11134103-7ra0n-mc32ebfnyss305,CD000620.jpg,5,Positive,1
CD000621,2025-07-26,,"Kaosnya bagus, adem, warna sesuai deskripsi, pesanan sesuai. Ukuran standar normal. Harga dan promo mantab. Respon toko cepat. Sippp! (Di video pakai L, BB 69, TB 173).",kaos bagus adem warna sesuai deskripsi pesan sesuai ukur standar normal harga promo mantab respon toko cepat sippp video pakai,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"10. Bambu Deepblue,L",https://down-id.img.susercontent.com/file/id-11134103-7ra0h-mcnhoy4zvcbr63; https://down-id.img.susercontent.com/file/id-11134103-7ra0l-mcnhoy4zwqw70b; https://down-id.img.susercontent.com/file/id-11134103-7ra0k-mcnhoy4zy5gnb8; https://down-id.img.susercontent.com/file/id-11134103-7ra0j-mcnhoy4zzk1369,CD000621.jpg,5,Positive,1
CD000623,2024-11-13,twondistore.id,"Terimakasih min barangku sudah sampai suka bgt ngga nyangka bajunya bakalan sebagus ini, alhamdulilah kemarin dapet harga promo cumn bayar 15rbn aja ngga nyesel belinya. Nanti mau order lagi bagus soalnya",terimakasih min barang suka bgt ngga nyangka baju bagus alhamdulilah kemarin dapet harga promo cumn bayar rbn aja ngga nyesel beli order bagus,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"1. Bambu Hitam,L",https://down-id.img.susercontent.com/file/id-11134103-7rasl-m2jo1zi7gc77af; https://down-id.img.susercontent.com/file/id-11134103-7rasa-m2jo28stw28z9a; https://down-id.img.susercontent.com/file/id-11134103-7rasa-m2jo2i04dv1w20,CD000623.jpg,5,Positive,1
CD000625,2025-01-17,,"Anak saya bb 60 tb 173. Agak longgar, mau pesan lagi yg M supaya lebih body fit. Bahan adem nyaman",anak longgar pesan body fit bahan adem nyaman,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"10. Bambu Deepblue,L",https://down-id.img.susercontent.com/file/id-11134103-7rasl-m54b2etba2kib1,CD000625.jpg,5,Positive,1
CD000626,2025-03-14,carlos30,"Toko Gercep.. Amanah dan tanggung jawab bgt
Makasih kk
Sukses cara dagangnya 
Adakan yg Vnec .. Kk
Katan bambunya bagus bgt 
Tebal tdk nerawang
Combed 30 nya jg bagus",toko gercep amanah tanggung bgt makasih sukses dagang adakan vnec katan bambu bagus bgt tebal tdk nerawang combed nya bagus,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"15. Bambu Coksu,L",https://down-id.img.susercontent.com/file/id-11134103-7rbkd-m7bx9uvc7qwcae; https://down-id.img.susercontent.com/file/id-11134103-7rbk3-m7bx9uvc95gsb8,CD000626.jpg,5,Positive,1
CD000628,2024-12-01,,Cuting bagus. Jahitan juga rapi. Bahan enak nyaman,cuting bagus jahit rapi bahan enak nyaman,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"1. Bambu Hitam,XL",https://down-id.img.susercontent.com/file/id-11134103-7rasi-m39dccvqfk6m9f; https://down-id.img.susercontent.com/file/id-11134103-7ras9-m39dccvqgyr2f7; https://down-id.img.susercontent.com/file/id-11134103-7ras8-m39dccvqidbif0; https://down-id.img.susercontent.com/file/id-11134103-7rase-m39dccvqjrvy38; https://down-id.img.susercontent.com/file/id-11134103-7rask-m39dccvql6ge96,CD000628.jpg,5,Positive,1
CD000629,2024-09-14,hendragunawan071,"sangat nyaman saat di pakai, bahannya halus, dingin saat dipakai dan  juga tebal bajunya tidak menerawang; sangat bagus dan jahitan nya rapi; nyaman dan tidak bikin gerah",nyaman pakai bahan halus dingin pakai tebal baju terawang bagus jahit nya rapi nyaman bikin gerah,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"1. Bambu Hitam,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r98p-m05gz7ichwlj6f; https://down-id.img.susercontent.com/file/id-11134103-7r98t-m05gz7iwh2zg8e; https://down-id.img.susercontent.com/file/id-11134103-7r98p-m05gz7icox13be; https://down-id.img.susercontent.com/file/id-11134103-7r98w-m05gz7imhhhodb,CD000629.jpg,5,Positive,1
CD000633,2024-01-30,garskinhp.id,"bahan adem dan tidak nerawang, panjangnya beda-beda, size S semua.
jahitan bagus, tapi perlu ditingkatkan lagi kualitasnya.
👍🏻",bahan adem nerawang panjang bedabeda size jahit bagus tingkat kualitas,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,,https://down-id.img.susercontent.com/file/id-11134103-7r98x-lr4ghq7afy6x79; https://down-id.img.susercontent.com/file/id-11134103-7r98x-lr4ghq5midro50; https://down-id.img.susercontent.com/file/id-11134103-7r992-lr4ghq4ik095d9; https://down-id.img.susercontent.com/file/id-11134103-7r98u-lr4ghq5whzeha3; https://down-id.img.susercontent.com/file/id-11134103-7r98x-lr4ghq7uf58m51,CD000633.jpg,5,Positive,1
CD000634,2024-10-18,jauharnu,"Adem, enak dipake ,nyaman, pas bgt buat daleman atau buat sante2 sehari hari
Sengaja beli M sama L ternyata aku bb 56 lebih nyaman pake yg size L",adem enak dipake nyaman pas bgt dalem sante hari sengaja beli nyaman pake size,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"5. Bambu Putih,L",https://down-id.img.susercontent.com/file/id-11134103-7rasa-m1i4dhmg96ou40; https://down-id.img.susercontent.com/file/id-11134103-7rase-m1i4dhmgal9a2a,CD000634.jpg,5,Positive,1
CD000640,2024-11-01,,"Bahan bagus, diluas expetasi, nyaman saat dipakai dan 100% ori katun, serius in keren sih, kualitas premium dengan harga terjangkau, next order lagi",bahan bagus luas expetasi nyaman pakai ori katun serius keren sih kualitas premium harga jangkau next order,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"8. Bambu Abu Tua,XXL",https://down-id.img.susercontent.com/file/id-11134103-7rasa-m21x7k6m8we5d3; https://down-id.img.susercontent.com/file/id-11134103-7rasi-m21x7k6maai0fa,CD000640.jpg,5,Positive,1
CD000641,2024-01-20,yudha_wib,"Masyallah. Bener bener baguss banget kaosnya. 
Di luar ekspektasiku. Ternyata di pakai nyaman, adem, Lembut, Tebel. 
Ini kaos seperti brand2 merk mall di luar sana. 
Harga sangat murah tp kualitas topp 👍
Trimakasih seler.
Trimakasih jg pak kurir",masyallah bener bener baguss banget kaos ekspektasiku pakai nyaman adem lembut tebel kaos brand merk mall harga murah kualitas topp trimakasih seler trimakasih kurir,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"1. Bambu Hitam,L",https://down-id.img.susercontent.com/file/id-11134103-7r98q-lqq7v0ywd4tuc6; https://down-id.img.susercontent.com/file/id-11134103-7r98u-lqq7v0ymdjk55e,CD000641.jpg,5,Positive,1
CD000642,2024-08-21,,"Bahannya Adem, lembut dan nyaman..
Udah order yg ke 2 kali bajunya oke dan harga nya juga oke...",bahan adem lembut nyaman udah order kali baju oke harga nya oke,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"6. Bambu Hijau TNI,L",https://down-id.img.susercontent.com/file/id-11134103-7r98p-lz7ad8k72vfxfd; https://down-id.img.susercontent.com/file/id-11134103-7r98y-lz7ad8k74a0d25; https://down-id.img.susercontent.com/file/id-11134103-7r991-lz7ad8k75oktfe; https://down-id.img.susercontent.com/file/id-11134103-7r992-lz7ad8k7735934,CD000642.jpg,5,Positive,1
CD000644,2024-10-10,denyrj,"Kaosnya tebal, kualitas premium, harga ramah dikantong, warna bagus dan variasi yang cantik, rekomen banget..",kaos tebal kualitas premium harga ramah kantong warna bagus variasi cantik rekomen banget,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"8. Bambu Abu Tua,XXL",https://down-id.img.susercontent.com/file/id-11134103-7ras9-m16wqahvlr7mfa; https://down-id.img.susercontent.com/file/id-11134103-7ras8-m16wqahvn5s245,CD000644.jpg,5,Positive,1
CD000645,2025-04-19,,Barangnya cepat sekali sampenya...lebih cepat sampe dari pesanan yang sebelumnya...Alhamdulillah suami dan anak2 pada suka mulai dari bahan sampe desainnya semua suka...makasih seller...ku tunggu pesanan yang sebelumnya kok belum tiba ya...?,barang cepat sampenyalebih cepat sampe pesan sebelumnyaalhamdulillah suami anak suka bahan sampe desain sukamakasih sellerku tunggu pesan,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"8. Bambu Abu Tua,L",https://down-id.img.susercontent.com/file/id-11134103-7rbka-m8r2198msgzxac; https://down-id.img.susercontent.com/file/id-11134103-7rbk6-m8r2198mtvkdc2; https://down-id.img.susercontent.com/file/id-11134103-7rbk9-m8r2198mva4tb5; https://down-id.img.susercontent.com/file/id-11134103-7rbk1-m8r2198mwop904; https://down-id.img.susercontent.com/file/id-11134103-7rbk5-m8r2198my39p49,CD000645.jpg,5,Positive,1
CD000646,2025-05-05,rida.tsukino10,"Look-nya Cakep, nyaman dipake....karena itu, aku beli lagi. 
Rencananya,mau koleksi all colours.
Tapi....aku hanyalah manusia fana yg cuma bisa berencana, karena... hanya Tuhan yg menentukan.
Trims seller 🙏",looknya cakep nyaman dipakekarena beli rencananyamau koleksi all colours tapiaku manusia fana rencana tuhan tentu trims seller,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"9.Bambu KHAKY,XXL",https://down-id.img.susercontent.com/file/id-11134103-7rbk6-m9e3ik5gcnz29a,CD000646.jpg,5,Positive,1
CD000647,2024-09-04,,Ini pertama kalinya aku order ya dan kualitasnya itu bagus banget loh kalau desainnya sih umum ya kaos pada umumnya cuman dia bahannya itu adem ya halus terus dia tuh melar pokoknya nyaman banget deh suka suka-suka harganya juga murah loh...,kali order kualitas bagus banget loh desain sih kaos cuman bahan adem halus tuh melar pokok nyaman banget deh suka sukasuka harga murah loh,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"10. Bambu Deepblue,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r98r-lzr25197j02w92,CD000647.jpg,5,Positive,1
CD000651,2024-01-25,caswariwari655,"bagus banget bahannya tebel jahitan rapi dan kuat nyaman dipakai; hijau TNI, M sesuai pesanan ukurannya pas banget di badan saya.lain kali mau co lagi",bagus banget bahan tebel jahit rapi kuat nyaman pakai hijau tni sesuai pesan ukur pas banget badan sayalain kali,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"6. Bambu Hijau TNI,M",https://down-id.img.susercontent.com/file/id-11134103-7r98o-lqxa3np0qek422; https://down-id.img.susercontent.com/file/id-11134103-7r98u-lqxa3rq4u24mad,CD000651.jpg,5,Positive,1
CD000653,2025-02-20,gunardi_clp,"Sesuai pesanan dan warnanya juga ok
Bahan adem",sesuai pesan warna bahan adem,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"3. Bambu Maroon,L",https://down-id.img.susercontent.com/file/id-11134103-7rbkd-m6gzqp75ablg0d; https://down-id.img.susercontent.com/file/id-11134103-7rbk8-m6gzqp7f9wvh9e; https://down-id.img.susercontent.com/file/id-11134103-7rbk2-m6gzqp7p9i7g83; https://down-id.img.susercontent.com/file/id-11134103-7rbk6-m6gzqp938vm16a; https://down-id.img.susercontent.com/file/id-11134103-7rbk1-m6gzqp9d72no36,CD000653.jpg,5,Positive,1
CD000654,2024-07-10,anandangelina,MasyaAllah bgs banget kaosnya. Sangat rekomen bgt. Adem n nyaman. Suami suka. Trima kasih yaa... Semoga tambah laris jualannya... Klo ada rejeki InsyaAllah beli lg,masyaallah bgs banget kaos rekomen bgt adem nyaman suami suka trima kasih yaa moga laris jual klo rejeki insyaallah beli,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"5. Bambu Putih,XXL",https://down-id.img.susercontent.com/file/id-11134103-7r98r-lxjksfqragal1f,CD000654.jpg,5,Positive,1
CD000656,2025-07-16,albyanaslayy,"Adminnya sangat fast respon dan baik, admin live nya juga baik dan bagus dalam memberi saran mengenail ukuran baju",adminnya fast respon admin live nya bagus saran mengenail ukur baju,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"1. Bambu Hitam,XXL",https://down-id.img.susercontent.com/file/id-11134103-7ra0t-mc93tcdrroeff0,CD000656.jpg,5,Positive,1
CD000657,2024-07-10,arbinamaya,Untuk harga segini kualitas melebihi ekspektasi ya bener bener adem dan kena keringat ngga bau,harga gin kualitas lebih ekspektasi bener bener adem kena keringat ngga bau,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"3. Bambu Maroon,L",https://down-id.img.susercontent.com/file/id-11134103-7r98u-lxizabiz0ecsb6; https://down-id.img.susercontent.com/file/id-11134103-7r991-lxizabiz1sx8b5; https://down-id.img.susercontent.com/file/id-11134103-7r98t-lxizabiz4m245e,CD000657.jpg,5,Positive,1
CD000659,2024-12-21,aswatarib,"Produk nya sesuai dengan deskripsi, bahannya sangat bagus dan pas ukurannya adem di pakai",produk nya sesuai deskripsi bahan bagus pas ukur adem pakai,[ ANTI BAKTERI ] Kaos Polos Katun Bambu 24S / Kaos Polos Cotton Bamboo,"12. Bambu Dusty Gren,L",https://down-id.img.susercontent.com/file/id-11134103-7rasf-m41mpar0m8pi14; https://down-id.img.susercontent.com/file/id-11134103-7ras8-m41mpar0nn9y5f; https://down-id.img.susercontent.com/file/id-11134103-7rasb-m41mpar0p1ue61; https://down-id.img.susercontent.com/file/id-11134103-7rask-m41mpar0qgeu71; https://down-id.img.susercontent.com/file/id-11134103-7rasc-m41mpar0ruzafd,CD000659.jpg,5,Positive,1
